generation,criterion,thetta,p1,p2,omega1,omega2
527.0,597.4869382451342,20.781270535643174,1708.391680973366,1268.4239629453589,7.674219972371109,22.32578002762889
528.0,151.27587221883564,20.13226150520078,953.959700542713,184.86874832139128,12.549700264198867,17.45029973580113
529.0,3143.2758872980753,36.714838627397256,4438.600249193804,319.0563879340759,13.746500179004933,16.253499820995067
530.0,64689.891516993965,26.15550594958559,1953.5920313002491,189.1009112492619,7.545420373826557,22.45457962617344
531.0,25525.840980237776,21.459453767381078,2077.5785195886333,3257.3637690820096,11.278246105806337,18.72175389419366
532.0,5366.300460331465,14.808475257075504,3451.9659820943757,124.97317444953846,6.622545743975468,23.37745425602453
533.0,23967.716113834293,13.230379378309102,2490.082300356989,2432.643537091353,8.268951721082615,21.731048278917385
534.0,20127.381183681086,16.673350388996223,4269.342379443558,2293.791071760687,13.95737702402724,16.042622975972762
535.0,18580.580441460126,29.71971948948584,1769.6167536836854,555.5633509577032,15.56011808546257,14.43988191453743
536.0,351.38258078197646,37.405022446516554,830.2911780758878,983.3557097238762,9.80798321151966,20.192016788480338
537.0,650.7440438807508,14.324264535509254,2217.280358051401,4004.4205625640566,24.735262452441653,5.264737547558347
538.0,22177.894288499134,44.163173419956514,1625.367170806693,3104.0993934396292,4.926059865830856,25.073940134169142
539.0,22003.723069241576,15.279589049179123,3291.545387265123,2120.7358799152944,17.553140575142393,12.446859424857607
540.0,961.139195863206,29.984028913511462,1413.6631846018686,2263.1936960735056,7.767028206750586,22.232971793249412
541.0,64792.10126312669,17.7601242660152,2341.6014984297794,189.1009112492619,7.545420373826557,22.45457962617344
542.0,655.918447359954,16.74869386402534,2014.164334008943,363.05638906805393,6.957058036910788,23.042941963089213
543.0,12977.211198009447,12.315348177665275,3648.3070445813487,106.06215097429413,8.43359199417538,21.56640800582462
544.0,17793.76137272404,30.29523498394566,2809.1744257599266,2612.230705592621,5.92567825909914,24.07432174090086
545.0,22793.924940479075,20.826187762709615,2571.5798930317133,2364.453361346171,20.974382429030697,9.025617570969303
546.0,25570.00552899344,38.2270269221695,1604.9268808622194,4875.751761665758,10.142256551317866,19.857743448682136
547.0,646.488120668443,58.60786420592857,3161.2710015841117,255.36303545025024,13.569208115810499,16.430791884189503
548.0,5452.7859064149625,35.67838873213676,3028.0717052640834,814.8630846908154,9.474866470444853,20.52513352955515
549.0,15665.262544534955,47.846707484412825,1858.378660933196,4025.85829697919,17.26308816263953,12.73691183736047
550.0,59582.8692902281,28.795319987038773,3040.893603191774,187.108907225187,9.946184062057926,20.053815937942076
551.0,830.3759066278476,20.378073603118395,1822.5571502623377,1426.593706627405,17.70550629131369,12.29449370868631
552.0,19086.022415289986,14.17119352760227,2291.4550656932565,1724.4379093732728,11.045975974761474,18.954024025238525
553.0,62717.867446942095,17.432836780163107,3737.7804104355982,197.9699617470725,7.426015083607364,22.573984916392636
554.0,2327.193667362297,17.303173985282573,2726.1088157947875,390.53758286578585,4.971853091128662,25.02814690887134
555.0,4289.819197754974,26.94187017072411,4199.504050029913,523.8742916152303,25.935390725864114,4.064609274135886
556.0,297.89445462550464,14.929226036525385,1861.9734646660354,450.5284051002836,15.929100962648576,14.070899037351424
557.0,25309.496910529273,22.85275850398768,1944.6322264092657,3266.6305270158705,9.62768741616795,20.37231258383205
558.0,650.4011710106148,17.867767881032364,1927.1620853770414,3204.624659877421,7.135398983749696,22.864601016250305
559.0,68310.29914814481,32.865752567946316,1559.8727568247668,169.97354142186708,8.031709917890343,21.968290082109657
560.0,7795.273422439238,16.50775665209189,3189.5517151967188,493.23834114197905,23.39919094471317,6.600809055286831
561.0,16364.292411315038,46.921920076228474,1656.4735596652358,2747.1244495259184,4.713394242820733,25.286605757179267
562.0,24637.778954473928,37.272730041039466,2382.2060249616206,4899.03139689154,13.660816331286826,16.339183668713176
563.0,4090.069131592214,39.87327025267425,2752.504353429781,1483.828247184336,18.70817703242895,11.29182296757105
564.0,191.16931834574982,21.823767672469017,1041.093768968662,2055.971547796264,20.471491151067482,9.528508848932518
565.0,54.97238794754138,10.898485013414316,809.8622064719638,431.32340015902963,6.978386438190649,23.021613561809353
566.0,0.7039124588045529,62.012756278079074,623.2257905985576,1248.724751648255,14.230784254811681,15.769215745188319
567.0,1.152812422260897,39.77689283660679,106.10902995457168,2284.057992799727,5.264533753953493,24.735466246046506
568.0,544.2426167091594,17.21143736207425,1995.794072820029,332.2493461946902,3.6241680831524077,26.37583191684759
569.0,369.105579897505,32.435160209851965,979.8556608320552,3191.0272687175775,7.310159121046504,22.689840878953497
570.0,12756.717292798074,20.616966358657013,2816.518868173217,570.9788982925152,9.66514591421306,20.33485408578694
571.0,9524.97371025151,37.08249184347992,2087.172624095294,702.4725602984437,15.336704018802346,14.663295981197654
572.0,308.8583532424117,15.820811937000645,1800.7837972710122,4185.034400292165,15.971986861077523,14.028013138922477
573.0,19385.688451234797,14.638816850736188,3030.349730607352,2002.5786863258413,9.30804751443748,20.69195248556252
574.0,56439.67317933981,42.438954312259305,1779.8194437664067,215.1732801395966,9.759366304591756,20.240633695408242
575.0,69993.83864612477,19.6255842415847,2192.8356711775677,101.26161533642305,15.675486012710955,14.324513987289045
576.0,17701.263153502365,23.420348161080682,2968.0777212238777,1215.7805955380195,5.26410512359547,24.73589487640453
577.0,168.03419664928805,15.453561374847126,1423.1965946779158,2263.264423893484,15.45188289250395,14.54811710749605
578.0,23036.5587669823,32.955041144115505,2756.3178301382923,3898.1421777297114,11.945516285143974,18.054483714856026
579.0,102.89163157695495,11.078198135597178,1544.0846497391233,2226.907123831283,17.02425733175432,12.97574266824568
580.0,47744.25858326204,14.525518547116341,3632.254821717572,302.0952673283926,9.89391348503979,20.10608651496021
581.0,66109.32846255577,31.506262088051873,2160.11621106059,102.83433683007804,16.07147231413743,13.92852768586257
582.0,23212.58535188495,42.31469167917757,1407.8284520388274,2775.7965338823697,6.630901437801191,23.369098562198808
583.0,66890.54832871536,41.40689829078448,1781.0157881925004,104.8659282378478,15.670177065928582,14.329822934071418
584.0,68316.86044600891,17.873918709503393,3225.853697686356,120.90851147370236,13.48952914784681,16.51047085215319
585.0,4582.737284036802,30.021976625167227,4274.212430727958,242.55820983020882,17.38893935879282,12.611060641207182
586.0,3811.8370723797325,40.92165807190351,2868.7026246870346,1539.090745281701,14.348603220398184,15.651396779601816
587.0,25907.43785088967,16.035494409987308,2335.4021247659975,3702.885060638407,22.12967730004436,7.87032269995564
588.0,155.5708545117512,68.22570684995522,2956.1286711423977,184.86874832139128,21.594901166177554,8.405098833822446
589.0,15023.024371155434,15.92640068594976,2845.6922264979225,1339.7503252489942,17.226777816375606,12.773222183624394
590.0,14144.252455900172,29.754329235880643,3151.1908703606728,2284.1225284983075,18.12179983029119,11.878200169708808
591.0,53253.01612594134,21.459453767381078,2077.5785195886333,264.87826441601476,7.585264359215086,22.414735640784915
592.0,788.7088447769221,62.533708773522136,2189.4166126825644,3046.3606857236864,17.720210887901487,12.279789112098513
593.0,21792.1007662012,14.657158758292262,2477.8896734268765,620.0944354065371,14.661221576951657,15.338778423048343
594.0,353.7040903662135,15.879605261071909,1861.5650395009625,1362.1742147944676,25.70685753029583,4.2931424697041685
595.0,7644.5055769776345,20.237318033836047,3392.184973110037,476.04683164225577,19.621457705466522,10.378542294533478
596.0,2652.576347181643,40.22617445715059,4083.5589647072425,2236.722740963888,6.980704443127543,23.019295556872457
597.0,44.871612887021506,74.05715220571999,2723.2764963810123,107.12255784997731,19.14629575655282,10.85370424344718
598.0,39282.559834053936,31.42676073916958,4121.057788097818,514.9101774269516,7.83629448509747,22.16370551490253
599.0,266.2536853787081,23.20612619472598,1182.2799322086576,3905.6058546123813,19.734485294408163,10.265514705591837
600.0,117.84881103252407,10.973125363142156,1683.7465243955508,2263.1936960735056,7.869376046631568,22.13062395336843
601.0,423.62093467997346,19.6255842415847,1645.8669612091624,3701.4488186015737,6.406562605320427,23.593437394679572
602.0,26347.56881939676,13.222712873468462,2973.827029461806,3982.3309137649753,22.588109188051988,7.4118908119480125
603.0,35253.39468663797,35.87332633081656,3001.657949249606,205.38847213291749,14.603890896926448,15.396109103073552
604.0,107.89575801810214,19.68692322249217,679.8782227117829,1145.170960092429,5.92567825909914,24.07432174090086
605.0,21339.80816441124,33.080759626291666,3425.0288668331973,4550.625993545326,9.658315993144303,20.341684006855697
606.0,23998.73631113248,29.444923295539855,3365.6502045476655,4643.134998441057,6.3955147982913285,23.60448520170867
607.0,25757.332911310605,13.008642765326645,2531.306026993253,4154.121475650711,14.565484195930246,15.434515804069754
608.0,9458.324335562085,29.356002299419234,2091.211411084574,639.5144643453173,20.09181230798831,9.90818769201169
609.0,18978.515631922903,16.88474800734396,2101.4682439428498,1614.3400821754879,14.113461405243823,15.886538594756177
610.0,53747.63544496048,28.795319987038773,3248.7381706966185,107.39926017743184,16.951103525894005,13.048896474105995
611.0,488.2661362199285,63.36789103670526,2963.8222228493137,255.00067238734317,8.529912941958743,21.47008705804126
612.0,213.1270319504645,16.444420529949916,1518.9965609166209,662.0624983726143,13.525717887353402,16.4742821126466
613.0,25889.208375850623,11.201556317327787,3737.7804104355982,3747.7163395294,20.909900751102644,9.090099248897356
614.0,48372.15527372496,13.033925022255413,2897.829050527721,305.2280392206028,8.882390113785958,21.11760988621404
615.0,68948.19017782164,23.5809624300433,3015.101610857343,115.20668002991519,13.683397012865878,16.31660298713412
616.0,22853.085127048493,25.005695644038013,3462.6752517306973,851.8524117300394,5.375448840790788,24.62455115920921
617.0,25672.265749572638,22.85275850398768,1882.3628959603263,4231.453714913201,19.050190112113118,10.949809887886882
618.0,22477.02926619905,44.401150689528436,1587.8404593800647,3796.4106748751296,15.325766075713993,14.674233924286007
619.0,220.29801494658872,18.718289669852034,1346.8751969593618,2701.863525127843,24.524575046019695,5.475424953980305
620.0,26639.973506919538,16.50775665209189,2539.1503997761815,4445.242640569223,19.978468001371894,10.021531998628106
621.0,1698.8458795497372,34.81862665726187,1362.4631191201508,4965.059423132284,12.490897551534848,17.50910244846515
622.0,21663.33774590703,25.74261154251797,3562.6254784837183,2804.07998996585,25.551879890412117,4.448120109587883
623.0,634.3261737256287,63.31584950330505,2271.9527043441503,3200.0083960023753,22.843787835966058,7.156212164033942
624.0,18535.177951701276,29.760635380553957,2153.571676297039,2302.9785751255317,20.78424936361637,9.215750636383628
625.0,26941.886619851466,24.054874019474973,1821.6725029747317,412.750029972195,13.765553426036215,16.234446573963787
626.0,21657.4047867918,37.498795322857,2598.8619535025564,4747.1934723692975,17.42321096284841,12.576789037151588
627.0,43841.71617511452,23.146497675158237,2128.2241215810527,147.42653776170562,18.313872878449107,11.686127121550893
628.0,5315.862960123843,30.84363453826452,3431.8500573280116,1377.4641521739811,11.115487983563945,18.884512016436055
629.0,4164.071980810331,53.50152413977302,1786.152685613802,2486.781035512208,15.55119056145274,14.44880943854726
630.0,3628.686247743939,37.18747737421399,3565.149617719281,480.90217972280766,18.139962842406522,11.860037157593478
631.0,18224.18384908452,18.55946905279825,2374.4306407207805,1836.3071656408513,17.4984720456539,12.501527954346098
632.0,310.8946343673651,12.325947592243175,2172.052436403099,3320.7205610702026,17.83452264570112,12.16547735429888
633.0,333.4499226180869,61.281745068461184,3820.2015648496645,1791.686434819258,18.93908097638348,11.06091902361652
634.0,1912.9977214383998,42.438954312259305,1202.952192144616,2525.5613295301923,17.759581551742006,12.240418448257994
635.0,46082.64571094228,49.20832020509968,1559.8727568247668,287.1151101726432,12.076206979319016,17.923793020680982
636.0,25729.889310735485,15.70905055465829,4187.693568540952,3521.9601056547704,9.372191105323836,20.627808894676164
637.0,17146.807515334523,33.71433091659921,1924.9483254651618,2145.9405924718035,13.635751979903104,16.364248020096895
638.0,2670.127953689868,52.48964315961019,2179.688957287089,3380.224271529864,24.401676974330318,5.598323025669682
639.0,129.84095963022742,65.31514386804592,4997.299685244736,446.39190547192567,25.098278775904046,4.9017212240959545
640.0,47184.33681271773,20.705438372571493,3632.254821717572,302.0952673283926,9.89391348503979,20.10608651496021
641.0,21995.261043807823,15.461162088149258,3003.420968646399,2195.4845826487385,12.193271950987398,17.8067280490126
642.0,25403.216798422687,41.98965449345245,1439.7643334607155,4702.752246827609,12.769570942416157,17.23042905758384
643.0,20830.71587867356,41.40689829078448,1472.9822937003808,1903.6423241492944,22.293293740672276,7.706706259327724
644.0,45313.70824068025,24.053687227342024,2106.9466773073373,232.1059919238274,15.075119071071015,14.924880928928985
645.0,550.9173904617811,30.021976625167227,1236.9915671020792,4854.647100832874,17.38893935879282,12.611060641207182
646.0,3328.7545584048094,34.727563592241566,3808.8577532411728,2115.254649345038,22.86035604314174,7.1396439568582615
647.0,25357.17019697824,16.035494409987308,2335.4021247659975,3702.885060638407,7.114704157881451,22.88529584211855
648.0,25594.11801028617,12.736517686404255,3087.498669762136,2888.9423543724115,12.549700264198867,17.45029973580113
649.0,44570.75395617349,15.871798017262183,2801.9684238251016,204.99952161183177,15.73696203498433,14.26303796501567
650.0,634.282194767792,19.916148826718427,1778.953467750011,1238.2088998759268,7.988627481506358,22.011372518493644
651.0,32094.968202226093,34.71246843071235,2990.27450608581,355.9038975516826,12.038874670160103,17.961125329839895
652.0,25352.727385245893,22.623015231302084,2256.517331332044,3580.7579890718885,22.222989357521524,7.777010642478476
653.0,20722.203418075267,13.230379378309102,2490.082300356989,903.9989124520171,8.268951721082615,21.731048278917385
654.0,65409.13547853605,16.40223219371014,2817.484370013941,112.71645160941314,15.405746757720562,14.594253242279438
655.0,244.96785652827083,67.46716252547199,2494.5588001123824,2890.2491113608467,25.65860652746974,4.34139347253026
656.0,561.0134722866395,34.887466018646606,1089.5468216364875,3233.9194385477253,16.579758835984755,13.420241164015245
657.0,5895.675174614299,30.172124899849607,4464.207553937217,1232.9676888267081,6.112127248193979,23.88787275180602
658.0,9499.599078108296,12.818821869346925,3995.155319484373,514.9101774269516,16.31773890206179,13.682261097938209
659.0,23001.96849486504,17.77340524886598,3291.545387265123,2251.0528829027526,21.95233878677092,8.04766121322908
660.0,23628.59285806651,10.973125363142156,3513.8336545967354,2263.1936960735056,15.411500235279764,14.588499764720236
661.0,45723.598907197236,13.008726766880935,2621.2708479419916,193.38541176274373,15.675486012710955,14.324513987289045
662.0,23590.145715722996,35.55255410406673,2677.599934582483,4816.527782317107,15.124271063481846,14.875728936518154
663.0,18689.190376286933,23.59873552657939,3648.3070445813487,2550.8006653221187,11.558319313709003,18.441680686290997
664.0,16051.784645057514,36.92801695730674,1592.316009276476,570.2324477738528,5.92567825909914,24.07432174090086
665.0,25427.31085682399,29.288845340677604,2169.4570906486438,3497.430162902459,16.111079465215262,13.888920534784738
666.0,42864.77650226734,36.69382594401786,1485.3398700808132,246.46846655001394,15.855986739912089,14.144013260087911
667.0,456.39137189260623,18.218054263934853,1781.5261777868855,1890.2220950601015,16.620535784316406,13.379464215683594
668.0,25511.284914273,10.39723050910048,2646.883635379484,3919.8834456365844,11.372266856572931,18.62773314342707
669.0,25467.271662826377,15.125966568225213,3254.6601720440926,2927.4385856121585,11.641441321704114,18.358558678295886
670.0,1.3978036407620076,21.271927435470822,199.8273916165336,3376.246649138809,9.946184062057926,20.053815937942076
671.0,6241.909987296357,31.00837850960141,2891.4620776242023,1699.735257232794,8.529912941958743,21.47008705804126
672.0,24503.668344466125,13.452920876130818,3290.3079467765897,2575.318216871136,9.967672517918482,20.03232748208152
673.0,338.5824014612568,17.432836780163107,1703.7517919440336,1621.4967908788594,16.786065664391177,13.213934335608823
674.0,17896.686632058805,20.63100273257505,2070.380042334786,1372.54764244647,17.27500978434456,12.724990215655438
675.0,71134.64436830988,16.12573614613141,2493.7249331457347,115.20668002991519,13.683397012865878,16.31660298713412
676.0,26146.825675430715,24.966887823391453,2468.1281513809877,3762.404053967799,19.235011135581082,10.764988864418918
677.0,20114.507131270126,22.85275850398768,4326.094336106651,2772.4953549211295,20.090936314040793,9.909063685959207
678.0,25332.100233467096,28.552881546766947,1751.5846460620078,3949.510206231516,7.928023307665014,22.071976692334985
679.0,25512.404149937025,12.102435894649437,2803.143920635294,4002.8000423651547,11.326177839823512,18.67382216017649
680.0,271.3014898253141,16.50775665209189,1665.0684001687805,4390.3752763699595,6.879302135018718,23.12069786498128
681.0,21429.428954139978,24.109147915499328,3462.943657578061,2847.665613409242,15.659854662776475,14.340145337223525
682.0,46095.39972479376,33.183344851834526,3806.6713125367355,169.26675435736473,13.613660100422932,16.386339899577067
683.0,30359.496853430086,12.347784294788902,3159.045930115095,506.95518638207693,6.182968794719307,23.817031205280692
684.0,20267.769586633436,20.491117468129367,2280.6478561985487,2078.6147082638054,18.73911409287373,11.26088590712627
685.0,21622.91155098926,33.46176174092054,2695.124646756331,3554.0183814584834,5.783781766876054,24.216218233123946
686.0,923.9069110901595,16.64503413488613,2089.7951634076035,108.81826393825924,17.42321096284841,12.576789037151588
687.0,26446.770410895868,23.146497675158237,2892.0230579823933,3995.593434671165,15.668964179177038,14.331035820822962
688.0,88.78615794152576,16.42824492269721,722.7116202492153,3659.693695651403,12.849385899963675,17.150614100036325
689.0,34.0690381129828,74.23793112994251,3235.68200579023,4274.8458557623935,13.216587114020294,16.783412885979708
690.0,18139.497206306383,15.194973850020084,2352.2720270660225,570.9788982925152,15.793502754611318,14.206497245388682
691.0,22374.44027647108,25.101318958929074,3218.1422877188597,2994.6232324209764,14.88435254330308,15.11564745669692
692.0,14801.70415982565,13.080068649978166,2816.0727934748384,971.3369331019892,22.330813342723346,7.669186657276654
693.0,1047.3630726826404,20.402152675655522,1864.206822103774,2583.1918286910404,9.536543785432873,20.463456214567127
694.0,3519.0177966839146,42.438954312259305,2777.8061550903585,2019.4101422989045,13.101403843058783,16.898596156941217
695.0,222.55149194839092,38.95335688888323,570.4174695928943,1360.7175714615905,15.841884345529241,14.158115654470759
696.0,7495.686023868708,21.636830312267847,4187.693568540952,976.7697581379891,8.46910632966785,21.530893670332148
697.0,20315.457096282687,14.050033967076695,4195.586607334182,2091.9057724026766,14.856628046215587,15.143371953784413
698.0,18251.290232940795,11.72698843062445,3562.2283472927365,825.6917580648263,8.076641526115816,21.923358473884186
699.0,35621.071752564334,16.63484238222422,2512.4644764072245,470.8949244960622,9.175303897896782,20.824696102103218
700.0,65487.65317330918,26.779118448309273,2833.0575594182424,116.76614342924512,14.376333116641463,15.623666883358537
701.0,52774.81864741895,26.508898379232146,2986.9223015135576,102.83433683007804,12.723066482181238,17.27693351781876
702.0,49.337421014433595,73.25573415562815,2957.447849045871,2724.6873826004476,16.73969353371473,13.260306466285272
703.0,2785.753285065457,39.017906610154846,4169.839002511089,173.49374202333428,17.463305822763882,12.536694177236118
704.0,26143.974712590287,15.228693667934248,3061.5054259962767,4081.7399914893826,14.921591755052338,15.078408244947662
705.0,24486.21329570614,30.021976625167227,3158.563840353982,4552.661534404756,15.48275360703729,14.51724639296271
706.0,25246.489746921263,35.02751618788473,1785.8812904086137,3497.9928092550826,12.287409317178406,17.71259068282159
707.0,237.0825912529365,14.79137071101907,1749.7443247548306,4420.116016070739,16.024395359991615,13.975604640008385
708.0,8041.830777614808,17.705800706481394,3087.498669762136,184.86874832139128,23.611163530210014,6.388836469789986
709.0,26414.671513975187,15.871798017262183,3113.3978986708935,4474.551285350749,16.7367170369919,13.263282963008098
710.0,25714.396466594324,10.713881986868584,3151.1908703606728,3494.4275614298995,4.945557429020925,25.054442570979074
711.0,39759.703107029265,24.75311335149115,2264.143516286871,264.87826441601476,15.11033152682951,14.88966847317049
712.0,25589.542399205937,29.020645055666275,3166.276600874793,4907.280894846351,14.531903224613943,15.468096775386057
713.0,929.3605037092073,23.620765472942374,1671.0965248461803,2877.4147419605115,18.120646103802358,11.879353896197642
714.0,41459.47999252666,17.866054803693526,3100.190968915758,432.8669201156637,7.0317800603204965,22.968219939679503
715.0,46228.511356190356,11.912506942310209,2774.3238698827754,245.43478212861814,13.84768063907958,16.15231936092042
716.0,7542.070307394095,27.591029005479935,2777.787417428394,697.7778280683617,17.845996171836052,12.154003828163948
717.0,629.8352972937864,19.260427410304267,1822.7529129926304,1768.8709240856967,5.983971507839936,24.016028492160064
718.0,5690.347167476031,31.42676073916958,2816.0727934748384,971.3369331019892,22.330813342723346,7.669186657276654
719.0,24302.242343244903,15.279589049179123,2205.3573218842016,2705.972214036568,17.13459116343575,12.86540883656425
720.0,217.6469077064016,10.423408872998275,2236.4746651815335,2263.1936960735056,18.072002286182418,11.927997713817582
721.0,3494.1146817319027,38.16981082286027,3860.2850505644806,115.20668002991519,15.239946910742207,14.760053089257793
722.0,55154.12672361965,24.66158700305389,3813.0076620944556,214.35362156138467,9.832399745351374,20.167600254648626
723.0,40204.93350306135,11.873539597038706,3032.4475036961426,205.38847213291749,17.29772701693267,12.702272983067331
724.0,26989.771923113367,20.149476807352222,2735.6738319356045,4541.624454985758,18.281754635157903,11.718245364842097
725.0,26452.797537123406,24.9347329216791,2991.079040946449,4550.625993545326,14.147914208336687,15.852085791663313
726.0,31475.052068534435,24.47169526841654,3756.327316871348,246.46846655001394,15.855986739912089,14.144013260087911
727.0,6968.368611131659,54.776905649488654,2196.5672038765288,113.84103886621764,13.076584395439449,16.923415604560553
728.0,19534.991541397463,18.678687930787994,2091.211411084574,1938.1173325504324,14.827315843139631,15.172684156860369
729.0,26183.951488099985,21.75522373102427,3037.1927216581153,4025.85829697919,7.159777757420184,22.840222242579816
730.0,63969.144244456984,41.605341703164086,1589.3543677602568,157.17804011637537,11.817291843460119,18.18270815653988
731.0,328.13992627470674,20.378073603118395,1473.0600989317377,2711.1912275513755,26.017317544264497,3.982682455735503
732.0,40000.42909490716,29.800560009303354,1875.2918793457588,156.64026906285062,19.685685059447646,10.314314940552354
733.0,26100.235071849667,18.301215979901016,3737.7804104355982,3962.3375890242787,7.943582319620378,22.05641768037962
734.0,10355.804546751498,19.368430208342183,2897.829050527721,879.4520948652621,14.808706796548863,15.191293203451137
735.0,23197.32317197241,37.571319913023224,2192.8356711775677,3715.527121587758,12.216953227807627,17.78304677219237
736.0,225.1568585866629,63.7713343702338,3904.9688392225166,1627.0302741958042,19.013434131528662,10.986565868471338
737.0,483.612951057408,15.71719730808309,2004.5898595794526,4231.453714913201,21.94502223016843,8.05497776983157
738.0,24700.11451342215,26.975859382887112,2277.7966132518595,3323.406319891071,19.8519858468987,10.1480141531013
739.0,59523.8806138219,28.514883716209773,2341.6014984297794,200.4226307779883,9.506631173807778,20.493368826192224
740.0,753.7415722993136,69.21580678395787,1541.0155779978231,4883.8801045556465,19.38963655247493,10.61036344752507
741.0,109.36273688404299,10.160435532335502,1774.7104529132441,2421.0205668682856,17.70873447822961,12.291265521770391
742.0,5602.723359851494,13.478802999823634,4816.678813698548,204.99470726629002,5.9151307061716105,24.08486929382839
743.0,19706.572271533667,21.367572667299825,1869.5881989818872,1766.192294752158,9.24102790763819,20.75897209236181
744.0,25381.026260443166,25.39738126094298,2280.6478561985487,3389.0401656277386,19.165843506594097,10.834156493405903
745.0,25624.281447115183,24.899643916597512,2445.1249835718354,3316.0304293589543,15.122998938719782,14.877001061280218
746.0,6454.7767041944535,37.498795322857,2356.9048826212925,1561.0683630570736,8.05450363714581,21.94549636285419
747.0,26374.2200484725,18.377580177855368,2243.599891812147,4078.1379687988465,18.313872878449107,11.686127121550893
748.0,75678.51020458457,20.867746331157953,3431.8500573280116,122.27373581762453,10.660388046790322,19.339611953209676
749.0,25170.637378655036,20.943961136174316,3230.8239672971995,3251.4311253331753,13.963025779535723,16.036974220464277
750.0,6402.513575159907,22.489150421631237,3784.410800129734,1689.8850285411843,11.857111920252725,18.142888079747273
751.0,241.05715986564297,11.4636702208201,2156.4008295286685,3030.0903895796937,14.88435254330308,15.11564745669692
752.0,429.24814664682697,16.86718763097615,1904.0852447554894,580.818781854256,3.2080520068259695,26.79194799317403
753.0,19597.694197237004,26.85106810481143,4421.4559584353265,3519.534746678316,4.700598797131116,25.299401202868886
754.0,15267.508582766526,19.338513930735253,4328.039860697154,1465.6066640088354,4.3248096523648645,25.675190347635137
755.0,22273.951246377772,20.526655978735747,3284.6933195398356,2582.772834804426,12.214094171057662,17.78590582894234
756.0,2830.2159111956744,10.779955240321646,4296.637523787879,238.39773722575026,5.26410512359547,24.73589487640453
757.0,82.40235081631042,12.309187640744344,1110.5618676175343,177.41597429901395,14.001479700213311,15.998520299786689
758.0,25185.764525572988,20.943961136174316,3230.8239672971995,3251.4311253331753,8.076641526115816,21.923358473884186
759.0,18414.29040778566,19.047590696655703,2584.8974194887255,1999.2871112055923,9.509735265681032,20.49026473431897
760.0,37698.2995215696,31.62635641475195,3709.228237688095,502.7562006233824,5.706863621087458,24.293136378912543
761.0,34590.55344542692,31.506262088051873,4717.05839890102,357.5887525924749,10.870471225749863,19.129528774250137
762.0,22348.816028304038,26.211629717102827,3219.941013992934,3137.492652519615,14.485337856615738,15.514662143384262
763.0,66144.40046344133,41.40689829078448,1846.276943745738,104.8659282378478,15.670177065928582,14.329822934071418
764.0,408.8988858490063,14.495908097079209,2059.0267830141174,339.61250965251156,11.261603616325152,18.738396383674846
765.0,8469.076501968444,33.25689390123631,3173.8984903883656,207.48968656569764,6.483622207732223,23.516377792267775
766.0,56297.89375364628,25.15937795928616,2483.526682286352,191.5960365650996,11.696974510437483,18.303025489562515
767.0,25635.583685319805,20.40842662371462,3621.66978978484,3702.885060638407,22.12967730004436,7.87032269995564
768.0,68006.05364780825,13.055320485008098,4071.230381214274,123.90358152846815,13.171007028232987,16.828992971767015
769.0,20306.8440024793,26.04569815014599,2801.9684238251016,354.2653679728807,15.73696203498433,14.26303796501567
770.0,25440.241703450054,29.173255825118737,3100.7082449216914,4815.6187805719765,8.365945936049622,21.63405406395038
771.0,6714.742978414835,21.459453767381078,2077.5785195886333,151.73561035366285,7.4887981883109624,22.511201811689038
772.0,5310.299100702462,26.93761287461324,1991.9394410173252,224.09238651990415,6.626097846022691,23.37390215397731
773.0,24005.279351099558,12.786662756278659,2517.430501421387,2432.643537091353,8.268951721082615,21.731048278917385
774.0,62173.53363712691,22.47718216361452,3421.303520610886,112.71645160941314,15.405746757720562,14.594253242279438
775.0,26047.523565934593,18.195913838846785,2774.3238698827754,3492.361948906087,10.631610817093712,19.368389182906288
776.0,6920.898502446616,27.591029005479935,2749.149141897123,1553.8519748471645,15.969308995813426,14.030691004186574
777.0,18407.72787399047,22.836817589815205,3649.115860847373,2486.9851423384102,7.381648134297393,22.618351865702607
778.0,8041.30113636949,20.145664980446227,3634.650296807465,514.9101774269516,16.913493764666935,13.086506235333065
779.0,22837.993233157806,17.266064690864106,4069.094417129648,2591.1138909163774,17.553140575142393,12.446859424857607
780.0,46425.85227034677,10.973125363142156,3513.8336545967354,189.64885466105363,14.979644605155606,15.020355394844394
781.0,46292.25041240065,24.21245297941407,3008.915481339965,259.37497376026465,11.639420083610734,18.360579916389266
782.0,26165.517172011154,14.586016206351136,3813.0076620944556,3770.0126148969666,7.609200276524356,22.390799723475645
783.0,26179.383245855006,16.758091302871293,2676.8113791828487,4910.068015276503,15.78323948940643,14.21676051059357
784.0,24869.63959439288,23.31888976406288,3318.2784299926166,714.9674548352693,4.876514766118362,25.123485233881638
785.0,7023.1530544790285,24.9347329216791,3022.788365168329,1484.8379075072796,14.49881029703609,15.50118970296391
786.0,13197.108275519484,13.34927651248464,3668.845474234388,1388.420418208934,15.089125306580938,14.910874693419062
787.0,61651.21892343894,25.81454876221941,3142.5766568578056,133.74946865409936,13.569208115810499,16.430791884189503
788.0,4201.91495046584,35.67838873213676,3150.731591067118,2435.075865078173,15.752502723623964,14.247497276376036
789.0,23460.477293637563,22.66754068518394,4583.080843135056,4025.85829697919,11.782031992781318,18.21796800721868
